id,name,type,typecode,pname,cityname,adname,address,location,longitude,latitude,citycode,adcode,business_area,tel,query_polygon
BV11277589,华夏东路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,2号线,"121.680972,31.196575",121.680972,31.196575,021,310115,[],021-63189188-623310,"121.550000,31.100000|121.700000,31.250000"
BV10039791,华夏中路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,13号线;16号线,"121.583109,31.175759",121.583109,31.175759,021,310115,[],021-63189188,"121.550000,31.100000|121.700000,31.250000"
BV10039829,华夏西路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,6号线,"121.514539,31.149878",121.514539,31.149878,021,310115,[],021-64370000,"121.400000,31.100000|121.550000,31.250000"
BV10946926,华鹏路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,13号线,"121.526567,31.176276",121.526567,31.176276,021,310115,[],021-63189188-532800,"121.400000,31.100000|121.550000,31.250000"
BV11581685,南码头路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)19号线,"121.509247,31.196223",121.509247,31.196223,021,310115,[],[],"121.400000,31.100000|121.550000,31.250000"
BV10031099,博兴路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,6号线,"121.586689,31.263520",121.586689,31.263520,021,310115,[],021-64370000,"121.550000,31.250000|121.700000,31.400000"
BV09356653,博宇路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)21号线,"121.615159,31.174243",121.615159,31.174243,021,310115,[],[],"121.550000,31.100000|121.700000,31.250000"
BV10854616,双江路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,10号线,"121.539425,31.353601",121.539425,31.353601,021,310115,[],021-63189188-503300,"121.400000,31.250000|121.550000,31.400000"
BV09356650,古桐南路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)21号线,"121.613366,31.199930",121.613366,31.199930,021,310115,[],[],"121.550000,31.100000|121.700000,31.250000"
BV10960990,台儿庄路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,9号线,"121.597458,31.252825",121.597458,31.252825,021,310115,[],021-63189188-692800,"121.550000,31.250000|121.700000,31.400000"
BV09377604,台南西路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)20号线一期东段,"121.607350,31.316510",121.607350,31.316510,021,310115,[],[],"121.550000,31.250000|121.700000,31.400000"
BV10039858,后滩(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)19号线;7号线,"121.473756,31.171918",121.473756,31.171918,021,310115,[],021-63189188-672400,"121.400000,31.100000|121.550000,31.250000"
BV09334329,向城路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,4号线,"121.532080,31.222285",121.532080,31.222285,021,310115,[],[],"121.400000,31.100000|121.550000,31.250000"
BV10718368,周浦(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,18号线,"121.567613,31.114129",121.567613,31.114129,021,310115,[],021-63189188-580618,"121.550000,31.100000|121.700000,31.250000"
BV10033468,周浦东(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,16号线,"121.606895,31.110038",121.606895,31.110038,021,310115,[],021-63189188,"121.550000,31.100000|121.700000,31.250000"
BV11277590,唐镇(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,2号线,"121.656269,31.214107",121.656269,31.214107,021,310115,[],[],"121.550000,31.100000|121.700000,31.250000"
BV11649011,唐黄路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)21号线,"121.683212,31.143457",121.683212,31.143457,021,310115,[],[],"121.550000,31.100000|121.700000,31.250000"
BV10039883,商城路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)19号线;9号线,"121.516275,31.230258",121.516275,31.230258,021,310115,[],021-63189188-692300,"121.400000,31.100000|121.550000,31.250000"
BV10854614,基隆路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,10号线,"121.590411,31.351311",121.590411,31.351311,021,310115,[],021-63189188-503700,"121.550000,31.250000|121.700000,31.400000"
BV10034167,塘桥(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)19号线;4号线,"121.518690,31.209762",121.518690,31.209762,021,310115,[],021-26031000-642300,"121.400000,31.100000|121.550000,31.250000"
BV10039848,外高桥保税区北(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,6号线,"121.586926,31.347802",121.586926,31.347802,021,310115,[],021-64370000,"121.550000,31.250000|121.700000,31.400000"
BV10030681,外高桥保税区南(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,6号线,"121.601963,31.321578",121.601963,31.321578,021,310115,[],021-64370000,"121.550000,31.250000|121.700000,31.400000"
BV10039793,学林路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)21号线;13号线,"121.614363,31.183476",121.614363,31.183476,021,310115,[],021-63189188-533500,"121.550000,31.100000|121.700000,31.250000"
BV11277593,川沙(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,2号线,"121.698210,31.186741",121.698210,31.186741,021,310115,[],021-63189188-623410,"121.550000,31.100000|121.700000,31.250000"
BV09356654,川沙路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)21号线;(在建)21号线东延伸段,"121.710540,31.150643",121.710540,31.150643,021,310115,[],[],"121.700000,31.100000|121.850000,31.250000"
BV10039843,巨峰路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,12号线;6号线,"121.588365,31.280684",121.588365,31.280684,021,310115,[],"021-64370000,021-63189188-520500","121.550000,31.250000|121.700000,31.400000"
BV10039819,广兰路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)21号线;2号线,"121.621072,31.211050",121.621072,31.211050,021,310115,[],021-63189188-622710,"121.550000,31.100000|121.700000,31.250000"
BV11649009,康南路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)21号线,"121.618504,31.165474",121.618504,31.165474,021,310115,[],[],"121.550000,31.100000|121.700000,31.250000"
BV09303995,康恒路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,11号线,"121.553699,31.154229",121.553699,31.154229,021,310115,[],021-64370000,"121.550000,31.100000|121.700000,31.250000"
BV10538982,康新公路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,11号线,"121.617199,31.130441",121.617199,31.130441,021,310115,[],021-64370000,"121.550000,31.100000|121.700000,31.250000"
BV10718369,康桥(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,18号线,"121.567306,31.134239",121.567306,31.134239,021,310115,[],021-63189188-580718,"121.550000,31.100000|121.700000,31.250000"
BV09301415,康桥东(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)21号线;市域机场线,"121.614894,31.146808",121.614894,31.146808,021,310115,[],[],"121.550000,31.100000|121.700000,31.250000"
BV09377605,张杨北路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)20号线一期东段,"121.589456,31.316452",121.589456,31.316452,021,310115,[],[],"121.550000,31.250000|121.700000,31.400000"
BV10039794,张江路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)13号线东延伸;13号线,"121.629182,31.189130",121.629182,31.189130,021,310115,[],021-63189188-533600,"121.550000,31.100000|121.700000,31.250000"
BV10039897,张江高科(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,2号线,"121.587490,31.201872",121.587490,31.201872,021,310115,[],021-63189188-622500,"121.550000,31.100000|121.700000,31.250000"
BV11649017,张衡路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)21号线,"121.612531,31.192043",121.612531,31.192043,021,310115,[],[],"121.550000,31.100000|121.700000,31.250000"
BV10039965,御桥(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,11号线;18号线,"121.570914,31.158131",121.570914,31.158131,021,310115,[],"021-64370000,021-53554630-513300,021-63189188-580818","121.550000,31.100000|121.700000,31.250000"
BV11581680,德州路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)19号线,"121.477683,31.165202",121.477683,31.165202,021,310115,[],[],"121.400000,31.100000|121.550000,31.250000"
BV10039839,德平路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,6号线,"121.564237,31.245400",121.564237,31.245400,021,310115,[],021-64370000,"121.550000,31.100000|121.700000,31.250000"
BV10039815,惠南(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,16号线,"121.761677,31.053828",121.761677,31.053828,021,310115,[],021-63189188,"121.700000,30.950000|121.850000,31.100000"
BV10039814,惠南东(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,16号线,"121.793800,31.026448",121.793800,31.026448,021,310115,[],021-63189188,"121.700000,30.950000|121.850000,31.100000"
BV10025911,成山路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,13号线;8号线,"121.496326,31.170511",121.496326,31.170511,021,310115,[],"021-63189188-532600,021-63189188","121.400000,31.100000|121.550000,31.250000"
BV10027172,新场(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,16号线,"121.648980,31.045561",121.648980,31.045561,021,310115,[],021-63189188,"121.550000,30.950000|121.700000,31.100000"
BV09237109,施新路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)21号线东延伸段,"121.758253,31.148719",121.758253,31.148719,021,310115,[],[],"121.700000,31.100000|121.850000,31.250000"
BV10039952,昌邑路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,14号线;18号线,"121.540104,31.243940",121.540104,31.243940,021,310115,[],021-63189188-542210,"121.400000,31.100000|121.550000,31.250000"
BV09332660,星海湾路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)南汇支线,"121.941239,30.954425",121.941239,30.954425,021,310115,[],[],"121.850000,30.950000|122.000000,31.100000"
BV10960991,曹路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,9号线,"121.683153,31.271297",121.683153,31.271297,021,310115,[],021-63189188-693400,"121.550000,31.250000|121.700000,31.400000"
BV10025899,杨思(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,8号线,"121.493523,31.161089",121.493523,31.161089,021,310115,[],021-64370000,"121.400000,31.100000|121.550000,31.250000"
BV10039884,杨高中路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,18号线;9号线,"121.548664,31.227510",121.548664,31.227510,021,310115,[],"021-63189188-692500,021-63189188-581418","121.400000,31.100000|121.550000,31.250000"
BV10039925,杨高北路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)21号线;12号线,"121.602960,31.280092",121.602960,31.280092,021,310115,[],021-63189188-520400,"121.550000,31.250000|121.700000,31.400000"
BV10039855,杨高南路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,7号线,"121.524539,31.187613",121.524539,31.187613,021,310115,[],021-63189188-672900,"121.400000,31.100000|121.550000,31.250000"
BV10039959,桂桥路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,14号线,"121.635087,31.249419",121.635087,31.249419,021,310115,[],021-63189188-543110,"121.550000,31.100000|121.700000,31.250000"
BV10031172,歇浦路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,14号线,"121.551506,31.250728",121.551506,31.250728,021,310115,[],021-63189188-542310,"121.550000,31.250000|121.700000,31.400000"
BV10039837,民生路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,18号线;6号线,"121.543527,31.235851",121.543527,31.235851,021,310115,[],"021-63189188,021-63189188-581518","121.400000,31.100000|121.550000,31.250000"
BV10960995,民雷路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,9号线,"121.668125,31.268335",121.668125,31.268335,021,310115,[],021-63189188-693300,"121.550000,31.250000|121.700000,31.400000"
BV10718374,沈梅路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,18号线,"121.580589,31.091115",121.580589,31.091115,021,310115,[],021-63189188-580418,"121.550000,30.950000|121.700000,31.100000"
BV09305183,泥城(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)南枫线,"121.814154,30.892825",121.814154,30.892825,021,310115,[],[],"121.700000,30.800000|121.850000,30.950000"
BV10039846,洲海路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,6号线,"121.589396,31.312229",121.589396,31.312229,021,310115,[],021-63189188-660500,"121.550000,31.250000|121.700000,31.400000"
BV10039964,浦三路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,11号线,"121.539005,31.150861",121.539005,31.150861,021,310115,[],"021-64370000,021-53554630-513100","121.400000,31.100000|121.550000,31.250000"
BV09301412,浦东1号2号航站楼(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)市域机场线后通段;2号线;市域机场线;磁浮线,"121.805591,31.150958",121.805591,31.150958,021,310115,[],021-64370000,"121.700000,31.100000|121.850000,31.250000"
BV09356652,浦东3号航站楼(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)21号线东延伸段;(在建)南汇支线,"121.818047,31.118834",121.818047,31.118834,021,310115,[],[],"121.700000,31.100000|121.850000,31.250000"
BV09377603,浦东北路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)20号线一期东段,"121.578040,31.316398",121.578040,31.316398,021,310115,[],[],"121.550000,31.250000|121.700000,31.400000"
BV09335357,浦东南路(原东昌路)(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,2号线,"121.515556,31.233270",121.515556,31.233270,021,310115,[],021-64370000,"121.400000,31.100000|121.550000,31.250000"
BV10039949,浦东南路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)19号线;14号线,"121.512412,31.238532",121.512412,31.238532,021,310115,[],021-64370000,"121.400000,31.100000|121.550000,31.250000"
BV10039950,浦东大道(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,14号线;4号线,"121.519302,31.240308",121.519302,31.240308,021,310115,[],021-63189188-542010,"121.400000,31.100000|121.550000,31.250000"
BV11494198,浦东机场3号航站楼(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)市域机场线后通段,"121.817888,31.118692",121.817888,31.118692,021,310115,[],[],"121.700000,31.100000|121.850000,31.250000"
BV10039957,浦东足球场(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)21号线;14号线,"121.615430,31.241645",121.615430,31.241645,021,310115,[],021-63189188-542910,"121.550000,31.100000|121.700000,31.250000"
BV10426327,浦电路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,6号线,"121.529351,31.220154",121.529351,31.220154,021,310115,[],021-64370000,"121.400000,31.100000|121.550000,31.250000"
BV11277588,海天三路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,2号线,"121.796878,31.168459",121.796878,31.168459,021,310115,[],021-64370000,"121.700000,31.100000|121.850000,31.250000"
BV10039849,港城路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,10号线;6号线,"121.575017,31.353223",121.575017,31.353223,021,310115,[],021-64370000,"121.550000,31.250000|121.700000,31.400000"
BV10039836,源深体育中心(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,6号线,"121.534642,31.233004",121.534642,31.233004,021,310115,[],021-64370000,"121.400000,31.100000|121.550000,31.250000"
BV10039951,源深路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,14号线,"121.531016,31.241318",121.531016,31.241318,021,310115,[],021-63189188-542110,"121.400000,31.100000|121.550000,31.250000"
BV09332657,滨海森林公园(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)南汇支线,"121.907696,30.972672",121.907696,30.972672,021,310115,[],[],"121.850000,30.950000|122.000000,31.100000"
BV10035241,滴水湖(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)南枫线;16号线,"121.929583,30.907245",121.929583,30.907245,021,310115,[],021-63189188,"121.850000,30.800000|122.000000,30.950000"
BV09332658,滴水湖北(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)南枫线;(在建)南汇支线,"121.940888,30.923910",121.940888,30.923910,021,310115,[],[],"121.850000,30.800000|122.000000,30.950000"
BV09024027,潍坊路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)19号线,"121.517935,31.223215",121.517935,31.223215,021,310115,[],[],"121.400000,31.100000|121.550000,31.250000"
BV10039827,灵岩南路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,6号线,"121.495295,31.148665",121.495295,31.148665,021,310115,[],021-64370000,"121.400000,31.100000|121.550000,31.250000"
BV11649013,申江南路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)21号线,"121.626171,31.138566",121.626171,31.138566,021,310115,[],[],"121.550000,31.100000|121.700000,31.250000"
BV10039923,申江路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)22号线一期;12号线,"121.626863,31.280231",121.626863,31.280231,021,310115,[],021-63189188-520200,"121.550000,31.250000|121.700000,31.400000"
BV10538984,秀沿路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,11号线,"121.598390,31.138128",121.598390,31.138128,021,310115,[],"021-64370000,021-53554630-515100","121.550000,31.100000|121.700000,31.250000"
BV10718375,繁荣路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,18号线,"121.570547,31.102554",121.570547,31.102554,021,310115,[],021-63189188-580518,"121.550000,31.100000|121.700000,31.250000"
BV10039818,罗山路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,11号线;16号线,"121.593152,31.153259",121.593152,31.153259,021,310115,[],"021-64370000,021-53554630-513400","121.550000,31.100000|121.700000,31.250000"
BV10039857,耀华路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,7号线;8号线,"121.494605,31.178513",121.494605,31.178513,021,310115,[],021-64370000,"121.400000,31.100000|121.550000,31.250000"
BV10718376,航头(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,18号线,"121.596083,31.037305",121.596083,31.037305,021,310115,[],021-63189188-580118,"121.550000,30.950000|121.700000,31.100000"
BV10039817,航头东(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,16号线,"121.617494,31.054919",121.617494,31.054919,021,310115,[],021-63189188,"121.550000,30.950000|121.700000,31.100000"
BV10039847,航津路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,6号线,"121.593974,31.335371",121.593974,31.335371,021,310115,[],021-64370000,"121.550000,31.250000|121.700000,31.400000"
BV10039850,花木路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,7号线,"121.562754,31.211212",121.562754,31.211212,021,310115,[],021-63189188-673300,"121.550000,31.100000|121.700000,31.250000"
BV09305184,花柏路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)南枫线,"121.898507,30.905245",121.898507,30.905245,021,310115,[],[],"121.850000,30.800000|122.000000,30.950000"
BV10039853,芳华路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,7号线,"121.550115,31.193110",121.550115,31.193110,021,310115,[],021-63189188-673100,"121.550000,31.100000|121.700000,31.250000"
BV10960994,芳甸路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,9号线,"121.558431,31.231845",121.558431,31.231845,021,310115,[],021-63189188-692600,"121.550000,31.100000|121.700000,31.250000"
BV11639107,芳芯路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,18号线,"121.559226,31.191158",121.559226,31.191158,021,310115,[],021-63189188-581118,"121.550000,31.100000|121.700000,31.250000"
BV10039790,莲溪路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,13号线;18号线,"121.566414,31.169110",121.566414,31.169110,021,310115,[],"021-63189188,021-63189188-580900","121.550000,31.100000|121.700000,31.250000"
BV10039954,蓝天路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,14号线;9号线,"121.577995,31.241028",121.577995,31.241028,021,310115,[],021-63189188-542610,"121.550000,31.100000|121.700000,31.250000"
BV10039833,蓝村路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,4号线;6号线,"121.527627,31.211672",121.527627,31.211672,021,310115,[],021-64370000,"121.400000,31.100000|121.550000,31.250000"
BV11639106,迎春路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,18号线,"121.550998,31.221002",121.550998,31.221002,021,310115,[],021-63189188-581318,"121.550000,31.100000|121.700000,31.250000"
BV11277594,远东大道(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,2号线,"121.755301,31.199385",121.755301,31.199385,021,310115,[],021-64370000,"121.700000,31.100000|121.850000,31.250000"
BV10681608,迪士尼(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)21号线;11号线,"121.667959,31.141263",121.667959,31.141263,021,310115,[],021-64370000,"121.550000,31.100000|121.700000,31.250000"
BV10039816,野生动物园(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,16号线,"121.699218,31.050325",121.699218,31.050325,021,310115,[],021-63189188,"121.550000,30.950000|121.700000,31.100000"
BV10039924,金京路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,12号线,"121.615477,31.279823",121.615477,31.279823,021,310115,[],021-63189188-520300,"121.550000,31.250000|121.700000,31.400000"
BV10960989,金吉路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)22号线一期;9号线,"121.628741,31.264304",121.628741,31.264304,021,310115,[],021-63189188-693000,"121.550000,31.250000|121.700000,31.400000"
BV10960993,金桥(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)21号线;9号线,"121.611336,31.260850",121.611336,31.260850,021,310115,[],021-63189188-692900,"121.550000,31.250000|121.700000,31.400000"
BV10039841,金桥路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,6号线,"121.581817,31.257084",121.581817,31.257084,021,310115,[],021-64370000,"121.550000,31.250000|121.700000,31.400000"
BV10039922,金海路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,12号线;9号线,"121.638629,31.263141",121.638629,31.263141,021,310115,[],021-63189188-693100,"121.550000,31.250000|121.700000,31.400000"
BV10039896,金科路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,2号线,"121.601989,31.204213",121.601989,31.204213,021,310115,[],021-63189188-622600,"121.550000,31.100000|121.700000,31.250000"
BV10039958,金粤路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,14号线,"121.629016,31.242092",121.629016,31.242092,021,310115,[],021-63189188-543010,"121.550000,31.100000|121.700000,31.250000"
BV09237108,金闻路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)21号线东延伸段,"121.774627,31.117968",121.774627,31.117968,021,310115,[],[],"121.700000,31.100000|121.850000,31.250000"
BV10039854,锦绣路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,7号线,"121.540041,31.187592",121.540041,31.187592,021,310115,[],021-63189188-673000,"121.400000,31.100000|121.550000,31.250000"
BV10039786,长清路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,13号线;7号线,"121.488524,31.174008",121.488524,31.174008,021,310115,[],"021-63189188-532500,021-63189188-672500","121.400000,31.100000|121.550000,31.250000"
BV09237110,闻居路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)21号线东延伸段,"121.764221,31.130673",121.764221,31.130673,021,310115,[],[],"121.700000,31.100000|121.850000,31.250000"
BV10029743,陆家嘴(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,14号线;2号线,"121.502129,31.238259",121.502129,31.238259,021,310115,[],"021-64370000,021-63189188-541810","121.400000,31.100000|121.550000,31.250000"
BV10039789,陈春路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,13号线,"121.558194,31.175095",121.558194,31.175095,021,310115,[],021-63189188-533100,"121.550000,31.100000|121.700000,31.250000"
BV10960992,顾唐路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,9号线,"121.656465,31.266074",121.656465,31.266074,021,310115,[],021-63189188-693200,"121.550000,31.250000|121.700000,31.400000"
BV11494928,高宝路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)22号线一期,"121.626466,31.291842",121.626466,31.291842,021,310115,[],[],"121.550000,31.250000|121.700000,31.400000"
BV10854617,高桥(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,10号线,"121.562971,31.352622",121.562971,31.352622,021,310115,[],021-63189188-503500,"121.550000,31.250000|121.700000,31.400000"
BV10854615,高桥西(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,10号线,"121.549280,31.351489",121.549280,31.351489,021,310115,[],021-63189188-503400,"121.400000,31.250000|121.550000,31.400000"
BV09079016,高科中路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)13号线东延伸,"121.634318,31.203909",121.634318,31.203909,021,310115,[],[],"121.550000,31.100000|121.700000,31.250000"
BV10025916,高科西路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,6号线;7号线,"121.509845,31.185761",121.509845,31.185761,021,310115,[],021-64370000,"121.400000,31.100000|121.550000,31.250000"
BV10039830,高青路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,6号线,"121.515787,31.159907",121.515787,31.159907,021,310115,[],021-64370000,"121.400000,31.100000|121.550000,31.250000"
BV09332659,鹏翔路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,(在建)南汇支线,"121.844523,31.075103",121.844523,31.075103,021,310115,[],[],"121.700000,30.950000|121.850000,31.100000"
BV10029831,鹤沙航城(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,16号线,"121.611239,31.077797",121.611239,31.077797,021,310115,[],021-63189188,"121.550000,30.950000|121.700000,31.100000"
BV10718367,鹤涛路(地铁站),交通设施服务;地铁站;地铁站,150500,上海市,上海市,浦东新区,18号线,"121.585960,31.071860",121.585960,31.071860,021,310115,[],021-63189188-580318,"121.550000,30.950000|121.700000,31.100000"
